title,date,full_text,link
Scientists tackle AI bias with polite prodding,"Dec 13, 2023","The troubling presence of racial bias in AI output may be easier to contain than many thought. Scientists at AI research company Anthropic say a little politeness may just do the trick, at least in some instances.",https://techxplore.com/news/2023-12-scientists-tackle-ai-bias-polite.html
Copy and paste: New AI tool helps computers interpret the world,"Dec 13, 2023","Copy and paste: It's a simple concept. You define some text or image on your computer, copy it, and paste it where you want it. Now, think of that new leather sofa you crave. Popular augmented reality (AR) apps allow you ...",https://techxplore.com/news/2023-12-ai-tool-world.html
Light-stimulated adaptive artificial synapse based on nanocrystalline metal-oxide film,"Dec 13, 2023","The quest for more efficient and versatile computing methods has given rise to innovative solutions, moving beyond traditional digital architectures. The limitations of the von Neumann architecture, which separates memory ...",https://techxplore.com/news/2023-12-light-stimulated-artificial-synapse-based-nanocrystalline.html
"Artificial intelligence systems found to excel at imitation, but not innovation","Dec 12, 2023","Artificial intelligence (AI) systems are often depicted as sentient agents poised to overshadow the human mind. But AI lacks the crucial human ability of innovation, researchers at the University of California, Berkeley have ...",https://techxplore.com/news/2023-12-artificial-intelligence-excel-imitation.html
Navigating the analytics frontier: Problem-centric thinking and the cognitive revolution,"Dec 11, 2023dialog","In today's data-driven world, data analytics has become a cornerstone of decision-making. However, despite the transformative potential, a significant number of analytics projects fail.",https://techxplore.com/news/2023-12-analytics-frontier-problem-centric-cognitive-revolution.html
"Biases in large image-text AI model favor wealthier, Western perspectives: Study","Dec 8, 2023","In a study evaluating the bias in OpenAI's CLIP, a model that pairs text and images and operates behind the scenes in the popular DALL-E image generator, University of Michigan researchers found that CLIP performs poorly ...",https://techxplore.com/news/2023-12-biases-large-image-text-ai-favor.html
"ChatGPT often won't defend its answers, even when it is right: Study finds weakness in large language models' reasoning","Dec 7, 2023","ChatGPT may do an impressive job at correctly answering complex questions, but a new study suggests it may be absurdly easy to convince the AI chatbot that it's in the wrong.",https://techxplore.com/news/2023-12-chatgpt-wont-defend-weakness-large.html
Training algorithm breaks barriers to deep physical neural networks,"Dec 7, 2023","EPFL researchers have developed an algorithm to train an analog neural network just as accurately as a digital one, enabling the development of more efficient alternatives to power-hungry deep learning hardware.",https://techxplore.com/news/2023-12-algorithm-barriers-deep-physical-neural.html
Software DJ creates automated pop song mashups,"Dec 7, 2023","Song mashups are a staple of many DJs, who mix the vocals and instrumentals from two or more tracks into a seamless blend, creating a new and exciting final product. While the result is fun to listen to, the creation process ...",https://techxplore.com/news/2023-12-software-dj-automated-song-mashups.html
Researchers develop method that boosts performance of moderation models on live platforms,"Dec 7, 2023","Twitch. Some see it as a fun online community of gamers and good-natured e-sports fandom. For others, it's a perilous stream of potentially toxic content and hate speech.",https://techxplore.com/news/2023-12-method-boosts-moderation-platforms.html
Computer scientists introduce a new method to reduce the size of multilingual language models,"Dec 7, 2023","Multilingual language models, or MLMs, are machine learning models that can predict, generate, and extract text from more than one language. They're useful for cross-lingual communication, translation, and more—but tend ...",https://techxplore.com/news/2023-12-scientists-method-size-multilingual-language.html
A year of ChatGPT: 5 ways AI has changed the world,"Dec 2, 2023",OpenAI's artificial intelligence (AI) chatbot ChatGPT was unleashed onto an unsuspecting public exactly one year ago.,https://techxplore.com/news/2023-11-year-chatgpt-ways-ai-world.html
AI researchers introduce GAIA: A benchmark testing tool for general AI assistants,"Dec 1, 2023","A team of researchers affiliated with AI startups Gen AI, Meta, AutoGPT, HuggingFace and Fair Meta, has developed a benchmark tool for use by makers of AI assistants, particularly those that make Large Language Model based ...",https://techxplore.com/news/2023-12-ai-gaia-benchmark-tool-general.html
"AI image generator Stable Diffusion perpetuates racial and gendered stereotypes, study finds","Nov 30, 2023","What does a person look like? If you use the popular artificial intelligence image generator Stable Diffusion to conjure answers, too frequently you'll see images of light-skinned men.",https://techxplore.com/news/2023-11-ai-image-generator-stable-diffusion.html
Researchers tackle a century-old teletraffic challenge to enhance medical and public service efficiency,"Nov 30, 2023","Efficiently meeting the growing demand for public services in metropolitan areas has long been a persistent challenge. A research team at City University of Hong Kong (CityU) has developed a novel performance evaluation method, ...",https://techxplore.com/news/2023-11-tackle-century-old-teletraffic-medical-efficiency.html
ChatGPT turns 1: AI chatbot's success says as much about humans as technology,"Nov 30, 2023","ChatGPT was launched on Nov. 30, 2022, ushering in what many have called artificial intelligence's breakout year. Within days of its release, ChatGPT went viral. Screenshots of conversations snowballed across social media, ...",https://techxplore.com/news/2023-11-chatgpt-ai-chatbot-success-humans.html
Mathematicians make 5G network scheme more efficient and reliable,"Nov 29, 2023","Mathematicians from RUDN University have proposed a new scheme for 5G networks that optimizes access to different network segments. The number of non-priority tasks awaiting the start of execution or interruption has halved, ...",https://techxplore.com/news/2023-11-mathematicians-5g-network-scheme-efficient.html
Researchers develop large language model for medical knowledge,"Nov 28, 2023","Researchers from EPFL have just released Meditron, the world's best performing open source large language model tailored to the medical field designed to help guide clinical decision-making.",https://techxplore.com/news/2023-11-large-language-medical-knowledge.html
Unleashing the power of soft-decision decoding in DNA digital storage,"Nov 28, 2023","Led by Dr. Jue Ruan and Dr. Weihua Pan, a study published in the journal National Science Review delves into the realm of DNA digital storage (DDS), a technology acclaimed for its high-density (EB/g), long-term (million years) ...",https://techxplore.com/news/2023-11-unleashing-power-soft-decision-decoding-dna.html
Study shows ChatGPT writes better school essays than students,"Nov 27, 2023","In a study published in Scientific Reports, a research team from the University of Passau compared the quality of machine-generated content with essays written by secondary school students. The upshot: The AI-based chatbot ...",https://techxplore.com/news/2023-11-chatgpt-school-essays-students.html
Study: Immersive engagement in mixed reality can be measured with reaction time,"Nov 27, 2023","In the real world/digital world cross-over of mixed reality, a user's immersive engagement with the program is called presence. Now, UMass Amherst researchers are the first to identify reaction time as a potential presence ...",https://techxplore.com/news/2023-11-immersive-engagement-reality-reaction.html
Tensor networks: Enhancing interpretability and efficiency in quantum-inspired machine learning,"Nov 27, 2023","Deep machine learning has achieved remarkable success in various fields of artificial intelligence, but achieving both high interpretability and high efficiency simultaneously remains a critical challenge. Shi-Ju Ran of Capital ...",https://techxplore.com/news/2023-11-tensor-networks-efficiency-quantum-inspired-machine.html
A graphical diagnostics tool for high-speed railway internet connectivity,"Nov 27, 2023","As the high-speed railway network in China extends beyond 40,000 kilometers, maintaining seamless internet connectivity for passengers is becoming increasingly challenging. The demand for consistent and reliable online access ...",https://techxplore.com/news/2023-11-graphical-diagnostics-tool-high-speed-railway.html
Seeing 3D images through the eyes of AI,"Nov 27, 2023","Image recognition technology has come a long way since 2012 when a group of computer scientists at the University of Toronto created a convolutional neural network (CNN)—dubbed ""AlexNet"" after its creator Alex Krizhevsky—that ...",https://techxplore.com/news/2023-11-3d-images-eyes-ai.html
Creating artistic collages using reinforcement learning,"Nov 26, 2023","Researchers at Seoul National University have recently tried to train an artificial intelligence (AI) agent to create collages (i.e., artworks created by sticking various pieces of materials together), reproducing renowned ...",https://techxplore.com/news/2023-11-artistic-collages.html
Researchers implement multi-focus image fusion using diffusion models,"Nov 24, 2023",Multi-focus image fusion (MFIF) is an image enhancement technology that helps to solve the depth-of-field problem and capture all-in-focus images. It has broad application prospects that can effectively extend the depth of ...,https://techxplore.com/news/2023-11-multi-focus-image-fusion-diffusion.html
Engineers develop framework to predict types of sounds likely to be heard at certain locations,"Nov 22, 2023","Imagine yourself on a beautiful beach. You're likely visualizing sand and sea but also hearing a symphony of wind gusting, waves crashing and gulls cawing. In this scene—as well as in urban settings with neighbors talking, ...",https://techxplore.com/news/2023-11-framework-heard.html
Causal reasoning meets visual representation learning: A prospective study,"Nov 22, 2023","With the emergence of huge amounts of heterogeneous multi-modal data—including images, videos, texts/languages, audios, and multi-sensor data—deep learning-based methods have shown promising performance for various computer ...",https://techxplore.com/news/2023-11-causal-visual-representation-prospective.html
Synthetic imagery sets new bar in AI training efficiency,"Nov 20, 2023","Data is the new soil, and in this fertile new ground, MIT researchers are planting more than just pixels. By using synthetic images to train machine learning models, a team of scientists recently surpassed results obtained ...",https://techxplore.com/news/2023-11-synthetic-imagery-bar-ai-efficiency.html
New research explores innovative methods in data visualization with Jaya algorithm,"Nov 20, 2023","Graphs are essential tools for visualizing complex information, from social networks to biological pathways. However, designing these graphs can be challenging, as it involves balancing aesthetics with the practicality of ...",https://techxplore.com/news/2023-11-explores-methods-visualization-jaya-algorithm.html
New tech for tackling increasing demand by 'internet of things' on mobile networks,"Nov 20, 2023",A novel technology to manage demands on mobile networks from multiple users using Terahertz frequencies has been developed by University of Leicester computer scientists.,https://techxplore.com/news/2023-11-tech-tackling-demand-internet-mobile.html
Brain-inspired chaotic spiking backpropagation,"Mar 29, 2024","Since it was discovered in the 1980s that learning in the rabbit brain utilizes chaos, this nonlinear and initially value-sensitive dynamical behavior has been increasingly recognized as integral to brain learning.",https://techxplore.com/news/2024-03-brain-chaotic-spiking-backpropagation.html
A biased edge enhancement method for truss-based community search,"Mar 29, 2024","Community Search, which targets a cohesive and meaningful community containing the query node, has drawn intense research interest and had extensive applications in various real-world networks recently.",https://techxplore.com/news/2024-03-biased-edge-method-truss-based.html
Q&A: How to train AI when you don't have enough data,"Mar 28, 2024",Artificial intelligence excels at sorting through information and detecting patterns or trends. But these machine learning algorithms need to be trained with large amounts of data first.,https://techxplore.com/news/2024-03-qa-ai-dont.html
Artificial intelligence boosts super-resolution microscopy,"Mar 28, 2024",Generative artificial intelligence (AI) might be best known from text or image-creating applications like ChatGPT or Stable Diffusion. But its usefulness beyond that is being shown in more and more different scientific fields.,https://techxplore.com/news/2024-03-artificial-intelligence-boosts-super-resolution.html
"New software enables blind and low-vision users to create interactive, accessible charts","Mar 27, 2024","A growing number of tools enable users to make online data representations, like charts, that are accessible for people who are blind or have low vision. However, most tools require an existing visual chart that can then ...",https://techxplore.com/news/2024-03-software-enables-vision-users-interactive.html
How long before quantum computers can benefit society? That's Google's US$5 million question,"Mar 27, 2024",Google and the XPrize Foundation have launched a competition worth US$5 million (£4 million) to develop real-world applications for quantum computers that benefit society—by speeding up progress on one of the UN Sustainable ...,https://techxplore.com/news/2024-03-quantum-benefit-society-google-us5.html
How AI and a popular card game can help engineers predict catastrophic failure by finding the absence of a pattern,"Mar 26, 2024","Humans are very good at spotting patterns, or repeating features people can recognize. For instance, ancient Polynesians navigated across the Pacific by recognizing many patterns, from the stars' constellations to more subtle ...",https://techxplore.com/news/2024-03-ai-popular-card-game-catastrophic.html
Large language models use a surprisingly simple mechanism to retrieve some stored knowledge,"Mar 25, 2024","Large language models, such as those that power popular artificial intelligence chatbots like ChatGPT, are incredibly complex. Even though these models are being used as tools in many areas, such as customer support, code ...",https://techxplore.com/news/2024-03-large-language-simple-mechanism-knowledge.html
Novel quantum algorithm proposed for high-quality solutions to combinatorial optimization problems,"Mar 25, 2024","Combinatorial optimization problems (COPs) have applications in many different fields such as logistics, supply chain management, machine learning, material design and drug discovery, among others, for finding the optimal ...",https://techxplore.com/news/2024-03-quantum-algorithm-high-quality-solutions.html
My search for the mysterious missing secretary who shaped chatbot history,"Mar 25, 2024","The Massachusetts Institute of Technology's (MIT) Distinctive Collections archive is quiet while the blizzard blows outside. Silence seems to be accumulating with the falling snow. I am the only researcher in the archive, ...",https://techxplore.com/news/2024-03-mysterious-secretary-chatbot-history.html
A year of ChatGPT: 5 ways AI has changed the world,"Dec 2, 2023",OpenAI's artificial intelligence (AI) chatbot ChatGPT was unleashed onto an unsuspecting public exactly one year ago.,https://techxplore.com/news/2023-11-year-chatgpt-ways-ai-world.html
AI researchers introduce GAIA: A benchmark testing tool for general AI assistants,"Dec 1, 2023","A team of researchers affiliated with AI startups Gen AI, Meta, AutoGPT, HuggingFace and Fair Meta, has developed a benchmark tool for use by makers of AI assistants, particularly those that make Large Language Model based ...",https://techxplore.com/news/2023-12-ai-gaia-benchmark-tool-general.html
"AI image generator Stable Diffusion perpetuates racial and gendered stereotypes, study finds","Nov 30, 2023","What does a person look like? If you use the popular artificial intelligence image generator Stable Diffusion to conjure answers, too frequently you'll see images of light-skinned men.",https://techxplore.com/news/2023-11-ai-image-generator-stable-diffusion.html
Researchers tackle a century-old teletraffic challenge to enhance medical and public service efficiency,"Nov 30, 2023","Efficiently meeting the growing demand for public services in metropolitan areas has long been a persistent challenge. A research team at City University of Hong Kong (CityU) has developed a novel performance evaluation method, ...",https://techxplore.com/news/2023-11-tackle-century-old-teletraffic-medical-efficiency.html
ChatGPT turns 1: AI chatbot's success says as much about humans as technology,"Nov 30, 2023","ChatGPT was launched on Nov. 30, 2022, ushering in what many have called artificial intelligence's breakout year. Within days of its release, ChatGPT went viral. Screenshots of conversations snowballed across social media, ...",https://techxplore.com/news/2023-11-chatgpt-ai-chatbot-success-humans.html
Mathematicians make 5G network scheme more efficient and reliable,"Nov 29, 2023","Mathematicians from RUDN University have proposed a new scheme for 5G networks that optimizes access to different network segments. The number of non-priority tasks awaiting the start of execution or interruption has halved, ...",https://techxplore.com/news/2023-11-mathematicians-5g-network-scheme-efficient.html
Researchers develop large language model for medical knowledge,"Nov 28, 2023","Researchers from EPFL have just released Meditron, the world's best performing open source large language model tailored to the medical field designed to help guide clinical decision-making.",https://techxplore.com/news/2023-11-large-language-medical-knowledge.html
Unleashing the power of soft-decision decoding in DNA digital storage,"Nov 28, 2023","Led by Dr. Jue Ruan and Dr. Weihua Pan, a study published in the journal National Science Review delves into the realm of DNA digital storage (DDS), a technology acclaimed for its high-density (EB/g), long-term (million years) ...",https://techxplore.com/news/2023-11-unleashing-power-soft-decision-decoding-dna.html
Study shows ChatGPT writes better school essays than students,"Nov 27, 2023","In a study published in Scientific Reports, a research team from the University of Passau compared the quality of machine-generated content with essays written by secondary school students. The upshot: The AI-based chatbot ...",https://techxplore.com/news/2023-11-chatgpt-school-essays-students.html
Study: Immersive engagement in mixed reality can be measured with reaction time,"Nov 27, 2023","In the real world/digital world cross-over of mixed reality, a user's immersive engagement with the program is called presence. Now, UMass Amherst researchers are the first to identify reaction time as a potential presence ...",https://techxplore.com/news/2023-11-immersive-engagement-reality-reaction.html
Tensor networks: Enhancing interpretability and efficiency in quantum-inspired machine learning,"Nov 27, 2023","Deep machine learning has achieved remarkable success in various fields of artificial intelligence, but achieving both high interpretability and high efficiency simultaneously remains a critical challenge. Shi-Ju Ran of Capital ...",https://techxplore.com/news/2023-11-tensor-networks-efficiency-quantum-inspired-machine.html
A graphical diagnostics tool for high-speed railway internet connectivity,"Nov 27, 2023","As the high-speed railway network in China extends beyond 40,000 kilometers, maintaining seamless internet connectivity for passengers is becoming increasingly challenging. The demand for consistent and reliable online access ...",https://techxplore.com/news/2023-11-graphical-diagnostics-tool-high-speed-railway.html
Seeing 3D images through the eyes of AI,"Nov 27, 2023","Image recognition technology has come a long way since 2012 when a group of computer scientists at the University of Toronto created a convolutional neural network (CNN)—dubbed ""AlexNet"" after its creator Alex Krizhevsky—that ...",https://techxplore.com/news/2023-11-3d-images-eyes-ai.html
Creating artistic collages using reinforcement learning,"Nov 26, 2023","Researchers at Seoul National University have recently tried to train an artificial intelligence (AI) agent to create collages (i.e., artworks created by sticking various pieces of materials together), reproducing renowned ...",https://techxplore.com/news/2023-11-artistic-collages.html
Researchers implement multi-focus image fusion using diffusion models,"Nov 24, 2023",Multi-focus image fusion (MFIF) is an image enhancement technology that helps to solve the depth-of-field problem and capture all-in-focus images. It has broad application prospects that can effectively extend the depth of ...,https://techxplore.com/news/2023-11-multi-focus-image-fusion-diffusion.html
Engineers develop framework to predict types of sounds likely to be heard at certain locations,"Nov 22, 2023","Imagine yourself on a beautiful beach. You're likely visualizing sand and sea but also hearing a symphony of wind gusting, waves crashing and gulls cawing. In this scene—as well as in urban settings with neighbors talking, ...",https://techxplore.com/news/2023-11-framework-heard.html
Causal reasoning meets visual representation learning: A prospective study,"Nov 22, 2023","With the emergence of huge amounts of heterogeneous multi-modal data—including images, videos, texts/languages, audios, and multi-sensor data—deep learning-based methods have shown promising performance for various computer ...",https://techxplore.com/news/2023-11-causal-visual-representation-prospective.html
Synthetic imagery sets new bar in AI training efficiency,"Nov 20, 2023","Data is the new soil, and in this fertile new ground, MIT researchers are planting more than just pixels. By using synthetic images to train machine learning models, a team of scientists recently surpassed results obtained ...",https://techxplore.com/news/2023-11-synthetic-imagery-bar-ai-efficiency.html
New research explores innovative methods in data visualization with Jaya algorithm,"Nov 20, 2023","Graphs are essential tools for visualizing complex information, from social networks to biological pathways. However, designing these graphs can be challenging, as it involves balancing aesthetics with the practicality of ...",https://techxplore.com/news/2023-11-explores-methods-visualization-jaya-algorithm.html
New tech for tackling increasing demand by 'internet of things' on mobile networks,"Nov 20, 2023",A novel technology to manage demands on mobile networks from multiple users using Terahertz frequencies has been developed by University of Leicester computer scientists.,https://techxplore.com/news/2023-11-tech-tackling-demand-internet-mobile.html
Altering our language can help us deal with the intelligence of chatbots,"Nov 16, 2023",New research suggests reframing how we talk about and interact with large language models may help us adapt to their intelligence.,https://techxplore.com/news/2023-11-language-intelligence-chatbots.html
Creating realistic 'talking heads' with an AI-powered program,"Nov 16, 2023",A team of researchers led by Assoc Prof Lu Shijian from the NTU School of Computer Science and Engineering has developed a computer program that creates realistic videos that reflect the facial expressions and head movements ...,https://techxplore.com/news/2023-11-realistic-ai-powered.html
Deep Mind's Student of Games AI system can beat humans at a variety of games,"Nov 16, 2023","A team of AI researchers from EquiLibre Technologies, Sony AI, Amii and Midjourney, working with Google's DeepMind project, has developed an AI system called Student of Games (SoG) that is capable of both beating humans at ...",https://techxplore.com/news/2023-11-deep-mind-student-games-ai.html
Examining the mind's eye of a neural network system,"Nov 16, 2023","In the background of image recognition software that can ID our friends on social media and wildflowers in our yard are neural networks, a type of artificial intelligence inspired by how own our brains process data.",https://techxplore.com/news/2023-11-mind-eye-neural-network.html
Technique enables AI on edge devices to keep learning over time,"Nov 16, 2023",Personalized deep-learning models can enable artificial intelligence chatbots that adapt to understand a user's accent or smart keyboards that continuously update to better predict the next word based on someone's typing ...,https://techxplore.com/news/2023-11-technique-enables-ai-edge-devices.html
Real-time measurement error assessment for intelligent energy meters,"Nov 16, 2023","A study aimed at improving the accuracy and reliability of grid electricity meters, particularly under challenging on-site conditions is published in the International Journal of Information and Communication Technology. ...",https://techxplore.com/news/2023-11-real-time-error-intelligent-energy-meters.html
DeepMind tool makes 10-day weather forecast in 60 seconds,"Nov 15, 2023","Google DeepMind researchers this week unveiled a highly accurate AI-based weather prediction model they say marks ""a turning point in weather forecasting.""",https://techxplore.com/news/2023-11-deepmind-tool-day-weather-seconds.html
Cloud data storage security approach taps quantum physics,"Nov 14, 2023","Distributed cloud storage is a hot topic for security researchers around the globe pursuing secure data storage, and a team in China is now merging quantum physics with mature cryptography and storage techniques to achieve ...",https://techxplore.com/news/2023-11-cloud-storage-approach-quantum-physics.html
"Book examines hackers in Mexico, whose work leads them to reflect on the roles they play in society","Nov 14, 2023","Several years ago, MIT anthropologist Héctor Beltrán '07 attended an event in Mexico billed as the first all-women's hackathon in Latin America. But the programmers were not the only women there. When the time came for ...",https://techxplore.com/news/2023-11-hackers-mexico-roles-play-society.html
An approach for unsupervised domain adaptation based on an integrated autoencoder,"Nov 14, 2023","Unsupervised domain adaptation has garnered a great amount of attention and research in past decades. Among all the deep-based methods, the autoencoder-based approach has achieved sound performance for its fast convergence ...",https://techxplore.com/news/2023-11-approach-unsupervised-domain-based-autoencoder.html
AI model instantly generates 3D image from 2D sample,"Nov 13, 2023","In the rapidly emerging world of large-scale computing, it was just a matter of time before a game-changing achievement was poised to shake up the field of 3D visualizations.",https://techxplore.com/news/2023-11-ai-instantly-generates-3d-image.html
Artificial intelligence for drug discovery offers up unexpected results,"Nov 13, 2023","Which drug molecule is most effective? Researchers are feverishly searching for efficient active substances to combat diseases. These compounds often dock onto proteins, which usually are enzymes or receptors that trigger ...",https://techxplore.com/news/2023-11-artificial-intelligence-drug-discovery-unexpected.html
Study finds AI recognizes faces but not like the human brain,"Nov 13, 2023","Face recognition technology emulates human performance and can even exceed it. And it is becoming increasingly more common for it to be used with cameras for real-time recognition, such as to unlock a smartphone or laptop, ...",https://techxplore.com/news/2023-11-ai-human-brain.html
Researcher develops filter to tackle 'unsafe' AI-generated images,"Nov 13, 2023","In the past year, AI image generators have experienced unprecedented popularity. With just a few clicks, all kinds of images can be created: even dehumanizing imagery and hate memes can be included. CISPA researcher Yiting ...",https://techxplore.com/news/2023-11-filter-tackle-unsafe-ai-generated-images.html
Study explores the scaling of deep learning models for chemistry research,"Nov 11, 2023","Deep neural networks (DNNs) have proved to be highly promising tools for analyzing large amounts of data, which could speed up research in various scientific fields. For instance, over the past few years, some computer scientists ...",https://techxplore.com/news/2023-11-explores-scaling-deep-chemistry.html
"New algorithm finds failures and fixes in autonomous systems, from drone teams to power grids","Nov 9, 2023","From vehicle collision avoidance to airline scheduling systems to power supply grids, many of the services we rely on are managed by computers. As these autonomous systems grow in complexity and ubiquity, so too could the ...",https://techxplore.com/news/2023-11-algorithm-failures-autonomous-drone-teams.html
Generative AI explained,"Nov 9, 2023","A quick scan of the headlines makes it seem like generative artificial intelligence is everywhere these days. In fact, some of those headlines may actually have been written by generative AI, like OpenAI's ChatGPT, a chatbot ...",https://techxplore.com/news/2023-11-generative-ai.html
Japanese scientist conquers the board game Othello,"Nov 8, 2023","""Othello is now solved."" With that summation, a researcher at a Japanese computer company confirmed yet another milestone in supercomputing achievement.",https://techxplore.com/news/2023-11-japanese-scientist-conquers-board-game.html
Researchers warn we could run out of data to train AI by 2026. What then?,"Nov 8, 2023","As artificial intelligence (AI) reaches the peak of its popularity, researchers have warned the industry might be running out of training data—the fuel that runs powerful AI systems. This could slow down the growth of AI ...",https://techxplore.com/news/2023-11-ai.html
A new perspective on Petri net learning,"Nov 8, 2023",The state space explosion problem means that the state space of Petri nets (PNs) grows exponentially with PNs' size. Even the fundamental reachability problem is still an NP-Hard problem in general. It has been proved that ...,https://techxplore.com/news/2023-11-perspective-petri-net.html
Brain-inspired chaotic spiking backpropagation,"Mar 29, 2024","Since it was discovered in the 1980s that learning in the rabbit brain utilizes chaos, this nonlinear and initially value-sensitive dynamical behavior has been increasingly recognized as integral to brain learning.",https://techxplore.com/news/2024-03-brain-chaotic-spiking-backpropagation.html
A biased edge enhancement method for truss-based community search,"Mar 29, 2024","Community Search, which targets a cohesive and meaningful community containing the query node, has drawn intense research interest and had extensive applications in various real-world networks recently.",https://techxplore.com/news/2024-03-biased-edge-method-truss-based.html
Q&A: How to train AI when you don't have enough data,"Mar 28, 2024",Artificial intelligence excels at sorting through information and detecting patterns or trends. But these machine learning algorithms need to be trained with large amounts of data first.,https://techxplore.com/news/2024-03-qa-ai-dont.html
Artificial intelligence boosts super-resolution microscopy,"Mar 28, 2024",Generative artificial intelligence (AI) might be best known from text or image-creating applications like ChatGPT or Stable Diffusion. But its usefulness beyond that is being shown in more and more different scientific fields.,https://techxplore.com/news/2024-03-artificial-intelligence-boosts-super-resolution.html
"New software enables blind and low-vision users to create interactive, accessible charts","Mar 27, 2024","A growing number of tools enable users to make online data representations, like charts, that are accessible for people who are blind or have low vision. However, most tools require an existing visual chart that can then ...",https://techxplore.com/news/2024-03-software-enables-vision-users-interactive.html
How long before quantum computers can benefit society? That's Google's US$5 million question,"Mar 27, 2024",Google and the XPrize Foundation have launched a competition worth US$5 million (£4 million) to develop real-world applications for quantum computers that benefit society—by speeding up progress on one of the UN Sustainable ...,https://techxplore.com/news/2024-03-quantum-benefit-society-google-us5.html
How AI and a popular card game can help engineers predict catastrophic failure by finding the absence of a pattern,"Mar 26, 2024","Humans are very good at spotting patterns, or repeating features people can recognize. For instance, ancient Polynesians navigated across the Pacific by recognizing many patterns, from the stars' constellations to more subtle ...",https://techxplore.com/news/2024-03-ai-popular-card-game-catastrophic.html
Large language models use a surprisingly simple mechanism to retrieve some stored knowledge,"Mar 25, 2024","Large language models, such as those that power popular artificial intelligence chatbots like ChatGPT, are incredibly complex. Even though these models are being used as tools in many areas, such as customer support, code ...",https://techxplore.com/news/2024-03-large-language-simple-mechanism-knowledge.html
Novel quantum algorithm proposed for high-quality solutions to combinatorial optimization problems,"Mar 25, 2024","Combinatorial optimization problems (COPs) have applications in many different fields such as logistics, supply chain management, machine learning, material design and drug discovery, among others, for finding the optimal ...",https://techxplore.com/news/2024-03-quantum-algorithm-high-quality-solutions.html
My search for the mysterious missing secretary who shaped chatbot history,"Mar 25, 2024","The Massachusetts Institute of Technology's (MIT) Distinctive Collections archive is quiet while the blizzard blows outside. Silence seems to be accumulating with the falling snow. I am the only researcher in the archive, ...",https://techxplore.com/news/2024-03-mysterious-secretary-chatbot-history.html
Altering our language can help us deal with the intelligence of chatbots,"Nov 16, 2023",New research suggests reframing how we talk about and interact with large language models may help us adapt to their intelligence.,https://techxplore.com/news/2023-11-language-intelligence-chatbots.html
Creating realistic 'talking heads' with an AI-powered program,"Nov 16, 2023",A team of researchers led by Assoc Prof Lu Shijian from the NTU School of Computer Science and Engineering has developed a computer program that creates realistic videos that reflect the facial expressions and head movements ...,https://techxplore.com/news/2023-11-realistic-ai-powered.html
Deep Mind's Student of Games AI system can beat humans at a variety of games,"Nov 16, 2023","A team of AI researchers from EquiLibre Technologies, Sony AI, Amii and Midjourney, working with Google's DeepMind project, has developed an AI system called Student of Games (SoG) that is capable of both beating humans at ...",https://techxplore.com/news/2023-11-deep-mind-student-games-ai.html
Examining the mind's eye of a neural network system,"Nov 16, 2023","In the background of image recognition software that can ID our friends on social media and wildflowers in our yard are neural networks, a type of artificial intelligence inspired by how own our brains process data.",https://techxplore.com/news/2023-11-mind-eye-neural-network.html
Technique enables AI on edge devices to keep learning over time,"Nov 16, 2023",Personalized deep-learning models can enable artificial intelligence chatbots that adapt to understand a user's accent or smart keyboards that continuously update to better predict the next word based on someone's typing ...,https://techxplore.com/news/2023-11-technique-enables-ai-edge-devices.html
Real-time measurement error assessment for intelligent energy meters,"Nov 16, 2023","A study aimed at improving the accuracy and reliability of grid electricity meters, particularly under challenging on-site conditions is published in the International Journal of Information and Communication Technology. ...",https://techxplore.com/news/2023-11-real-time-error-intelligent-energy-meters.html
DeepMind tool makes 10-day weather forecast in 60 seconds,"Nov 15, 2023","Google DeepMind researchers this week unveiled a highly accurate AI-based weather prediction model they say marks ""a turning point in weather forecasting.""",https://techxplore.com/news/2023-11-deepmind-tool-day-weather-seconds.html
Cloud data storage security approach taps quantum physics,"Nov 14, 2023","Distributed cloud storage is a hot topic for security researchers around the globe pursuing secure data storage, and a team in China is now merging quantum physics with mature cryptography and storage techniques to achieve ...",https://techxplore.com/news/2023-11-cloud-storage-approach-quantum-physics.html
"Book examines hackers in Mexico, whose work leads them to reflect on the roles they play in society","Nov 14, 2023","Several years ago, MIT anthropologist Héctor Beltrán '07 attended an event in Mexico billed as the first all-women's hackathon in Latin America. But the programmers were not the only women there. When the time came for ...",https://techxplore.com/news/2023-11-hackers-mexico-roles-play-society.html
An approach for unsupervised domain adaptation based on an integrated autoencoder,"Nov 14, 2023","Unsupervised domain adaptation has garnered a great amount of attention and research in past decades. Among all the deep-based methods, the autoencoder-based approach has achieved sound performance for its fast convergence ...",https://techxplore.com/news/2023-11-approach-unsupervised-domain-based-autoencoder.html
AI model instantly generates 3D image from 2D sample,"Nov 13, 2023","In the rapidly emerging world of large-scale computing, it was just a matter of time before a game-changing achievement was poised to shake up the field of 3D visualizations.",https://techxplore.com/news/2023-11-ai-instantly-generates-3d-image.html
Artificial intelligence for drug discovery offers up unexpected results,"Nov 13, 2023","Which drug molecule is most effective? Researchers are feverishly searching for efficient active substances to combat diseases. These compounds often dock onto proteins, which usually are enzymes or receptors that trigger ...",https://techxplore.com/news/2023-11-artificial-intelligence-drug-discovery-unexpected.html
